# C380-221 CERTIFICATE (official, batch 1)
# initial division N0=4 (h=pi/4); bisection: longest edge, tie-break a,b,c
# depth cap 12; outward inflation 1e-12; strict criterion L > 1/2
# a1 a2 b1 b2 c1 c2 witness_q certified_lower_bound
2.3561944901923448 2.454369260617026 0.68722339297276724 0.78539816339744828 1.9634954084936207 2.1598449493429825 8 1.8284271247383632
2.3561944901923448 2.454369260617026 0.58904862254808621 0.68722339297276724 1.9634954084936207 2.1598449493429825 3 0.92387953250237664
2.3561944901923448 2.5525440310417071 0.39269908169872414 0.58904862254808621 1.9634954084936207 2.3561944901923448 3 0.7071067811769165
2.5525440310417071 2.748893571891069 0.68722339297276724 0.78539816339744828 1.7671458676442586 1.9634954084936207 7 1.6898581790538452
2.5525440310417071 2.748893571891069 0.58904862254808621 0.68722339297276724 1.7671458676442586 1.9634954084936207 10 0.63140909458864314
2.5525440310417071 2.748893571891069 0.68722339297276724 0.78539816339744828 1.5707963267948966 1.7671458676442586 7 1.3071747466886778
2.5525440310417071 2.748893571891069 0.58904862254808621 0.68722339297276724 1.6689710972195777 1.7671458676442586 7 0.63439328415455443
2.6507188014663878 2.748893571891069 0.58904862254808621 0.68722339297276724 1.5707963267948966 1.6689710972195777 2 0.50132111006283542
2.5525440310417071 2.6507188014663878 0.58904862254808621 0.68722339297276724 1.5707963267948966 1.6689710972195777 10 1.0531198686292824
2.5525440310417071 2.748893571891069 0.39269908169872414 0.58904862254808621 1.5707963267948966 1.9634954084936207 2 0.53073372945166364
2.454369260617026 2.5525440310417071 0.58904862254808621 0.78539816339744828 1.7671458676442586 1.9634954084936207 10 2.0456226569611502
2.3561944901923448 2.454369260617026 0.68722339297276724 0.78539816339744828 1.7671458676442586 1.9634954084936207 8 1.8284271247383632
2.3561944901923448 2.454369260617026 0.58904862254808621 0.68722339297276724 1.7671458676442586 1.9634954084936207 3 0.55557023301024311
2.454369260617026 2.5525440310417071 0.58904862254808621 0.78539816339744828 1.5707963267948966 1.7671458676442586 10 0.66293922459698296
2.3561944901923448 2.454369260617026 0.58904862254808621 0.78539816339744828 1.5707963267948966 1.7671458676442586 8 1.4142135623636829
2.3561944901923448 2.5525440310417071 0.39269908169872414 0.58904862254808621 1.7671458676442586 1.9634954084936207 3 0.5555702330098462
2.454369260617026 2.5525440310417071 0.49087385212340517 0.58904862254808621 1.5707963267948966 1.7671458676442586 10 1.0531198686292771
2.454369260617026 2.5525440310417071 0.39269908169872414 0.49087385212340517 1.5707963267948966 1.7671458676442586 2 0.50132111006283653
2.3561944901923448 2.454369260617026 0.39269908169872414 0.58904862254808621 1.5707963267948966 1.7671458676442586 3 0.55261282961001357
2.3561944901923448 2.748893571891069 0 0.39269908169872414 1.9634954084936207 2.3561944901923448 2 0.70710678117742565
2.5525440310417071 2.748893571891069 0 0.39269908169872414 1.5707963267948966 1.9634954084936207 2 1.1795804270950132
2.3561944901923448 2.5525440310417071 0 0.39269908169872414 1.5707963267948966 1.9634954084936207 3 1.1555475087526257
2.9452431127404308 3.1415926535897931 0.39269908169872414 0.78539816339744828 1.1780972450961724 1.5707963267948966 2 0.84775906501480747
2.748893571891069 2.9452431127404308 0.58904862254808621 0.78539816339744828 1.1780972450961724 1.5707963267948966 9 1.1186376776968285
2.748893571891069 2.9452431127404308 0.39269908169872414 0.58904862254808621 1.1780972450961724 1.5707963267948966 2 1.1795804270950123
2.748893571891069 3.1415926535897931 0.39269908169872414 0.78539816339744828 0.78539816339744828 1.1780972450961724 2 0.70710678117742576
2.748893571891069 3.1415926535897931 0 0.39269908169872414 0.78539816339744828 1.5707963267948966 2 1.8284271247383614
2.5525440310417071 2.748893571891069 0.68722339297276724 0.78539816339744828 1.4726215563702154 1.5707963267948966 7 0.67278146252525861
2.5525440310417071 2.748893571891069 0.68722339297276724 0.78539816339744828 1.3744467859455345 1.4726215563702154 9 1.0760835496879189
2.6507188014663878 2.748893571891069 0.58904862254808621 0.68722339297276724 1.4726215563702154 1.5707963267948966 2 0.50132111006283542
2.5525440310417071 2.6507188014663878 0.58904862254808621 0.68722339297276724 1.4726215563702154 1.5707963267948966 10 1.0531198686292824
2.5525440310417071 2.748893571891069 0.58904862254808621 0.68722339297276724 1.3744467859455345 1.4726215563702154 9 0.77301045335377816
2.5525440310417071 2.748893571891069 0.68722339297276724 0.78539816339744828 1.2762720155208536 1.3744467859455345 9 0.77446983315093099
2.6507188014663878 2.748893571891069 0.68722339297276724 0.78539816339744828 1.1780972450961724 1.2762720155208536 7 1.1618720813251135
2.5525440310417071 2.6507188014663878 0.68722339297276724 0.78539816339744828 1.1780972450961724 1.2762720155208536 5 0.55601976776511175
2.5525440310417071 2.748893571891069 0.58904862254808621 0.68722339297276724 1.1780972450961724 1.3744467859455345 10 0.63140909458864258
2.5525440310417071 2.748893571891069 0.39269908169872414 0.58904862254808621 1.1780972450961724 1.5707963267948966 2 0.53073372945166364
2.454369260617026 2.5525440310417071 0.58904862254808621 0.78539816339744828 1.3744467859455345 1.5707963267948966 10 0.66293922459698296
2.3561944901923448 2.454369260617026 0.58904862254808621 0.78539816339744828 1.3744467859455345 1.5707963267948966 8 1.4142135623636818
2.454369260617026 2.5525440310417071 0.58904862254808621 0.78539816339744828 1.1780972450961724 1.3744467859455345 5 0.74535028376082724
2.3561944901923448 2.454369260617026 0.68722339297276724 0.78539816339744828 1.1780972450961724 1.3744467859455345 8 1.8284271247383632
2.3561944901923448 2.454369260617026 0.58904862254808621 0.68722339297276724 1.1780972450961724 1.3744467859455345 10 2.0456226569611449
2.454369260617026 2.5525440310417071 0.49087385212340517 0.58904862254808621 1.3744467859455345 1.5707963267948966 10 1.0531198686292771
2.454369260617026 2.5525440310417071 0.39269908169872414 0.49087385212340517 1.3744467859455345 1.5707963267948966 2 0.50132111006283653
2.3561944901923448 2.454369260617026 0.49087385212340517 0.58904862254808621 1.4726215563702154 1.5707963267948966 8 0.70710678117801284
2.4052818754046852 2.454369260617026 0.49087385212340517 0.58904862254808621 1.3744467859455345 1.4726215563702154 10 0.77740388465509491
2.3561944901923448 2.4052818754046852 0.49087385212340517 0.58904862254808621 1.3744467859455345 1.4726215563702154 11 0.75474692812534339
2.3561944901923448 2.454369260617026 0.39269908169872414 0.49087385212340517 1.3744467859455345 1.5707963267948966 3 0.58325752128192943
2.454369260617026 2.5525440310417071 0.39269908169872414 0.58904862254808621 1.1780972450961724 1.3744467859455345 5 0.78377972295397647
2.3561944901923448 2.454369260617026 0.49087385212340517 0.58904862254808621 1.1780972450961724 1.3744467859455345 10 0.77286407638745958
2.3561944901923448 2.454369260617026 0.39269908169872414 0.49087385212340517 1.1780972450961724 1.3744467859455345 5 0.69966226794192599
2.5525440310417071 2.748893571891069 0.68722339297276724 0.78539816339744828 0.98174770424681035 1.1780972450961724 7 0.9244913143236646
2.6507188014663878 2.748893571891069 0.58904862254808621 0.68722339297276724 1.0799224746714913 1.1780972450961724 2 0.79421432887558086
2.5525440310417071 2.6507188014663878 0.58904862254808621 0.68722339297276724 1.0799224746714913 1.1780972450961724 10 1.8580295466121719
2.5525440310417071 2.748893571891069 0.58904862254808621 0.68722339297276724 0.98174770424681035 1.0799224746714913 2 0.59997727573319348
2.5525440310417071 2.748893571891069 0.58904862254808621 0.78539816339744828 0.78539816339744828 0.98174770424681035 7 0.70710678117752168
2.5525440310417071 2.748893571891069 0.39269908169872414 0.58904862254808621 0.78539816339744828 1.1780972450961724 2 0.82362694826440908
2.454369260617026 2.5525440310417071 0.58904862254808621 0.78539816339744828 0.98174770424681035 1.1780972450961724 10 0.73905969208531364
2.3561944901923448 2.454369260617026 0.68722339297276724 0.78539816339744828 0.98174770424681035 1.1780972450961724 8 1.8284271247383632
2.3561944901923448 2.454369260617026 0.58904862254808621 0.68722339297276724 0.98174770424681035 1.1780972450961724 10 0.73905969208530853
2.454369260617026 2.5525440310417071 0.58904862254808621 0.78539816339744828 0.78539816339744828 0.98174770424681035 10 0.66293922459698296
2.3561944901923448 2.454369260617026 0.58904862254808621 0.78539816339744828 0.78539816339744828 0.98174770424681035 8 1.4142135623636827
2.454369260617026 2.5525440310417071 0.49087385212340517 0.58904862254808621 0.98174770424681035 1.1780972450961724 10 1.1292403361176078
2.454369260617026 2.5525440310417071 0.39269908169872414 0.49087385212340517 0.98174770424681035 1.1780972450961724 2 0.79421432887558197
2.3561944901923448 2.454369260617026 0.49087385212340517 0.58904862254808621 1.0799224746714913 1.1780972450961724 11 1.4612276671720117
2.3561944901923448 2.454369260617026 0.49087385212340517 0.58904862254808621 0.98174770424681035 1.0799224746714913 1 0.58831505469735257
2.3561944901923448 2.454369260617026 0.39269908169872414 0.49087385212340517 0.98174770424681035 1.1780972450961724 1 0.60050505432819046
2.3561944901923448 2.5525440310417071 0.39269908169872414 0.58904862254808621 0.78539816339744828 0.98174770424681035 1 0.55557023301154851
2.5525440310417071 2.748893571891069 0 0.39269908169872414 1.1780972450961724 1.5707963267948966 2 1.1795804270950132
2.3561944901923448 2.5525440310417071 0 0.39269908169872414 1.1780972450961724 1.5707963267948966 5 0.64884669763365177
2.3561944901923448 2.748893571891069 0 0.39269908169872414 0.78539816339744828 1.1780972450961724 2 0.70710678117742576
2.748893571891069 3.1415926535897931 0 0.78539816339744828 0 0.78539816339744828 2 1.4142135623636805
2.5525440310417071 2.748893571891069 0.39269908169872414 0.78539816339744828 0.39269908169872414 0.78539816339744828 2 0.765366864720332
2.454369260617026 2.5525440310417071 0.58904862254808621 0.78539816339744828 0.58904862254808621 0.78539816339744828 10 1.6629392245959833
2.3561944901923448 2.454369260617026 0.58904862254808621 0.78539816339744828 0.58904862254808621 0.78539816339744828 1 0.57529943682577878
2.3561944901923448 2.5525440310417071 0.58904862254808621 0.78539816339744828 0.39269908169872414 0.58904862254808621 1 0.58274395006246893
2.3561944901923448 2.5525440310417071 0.39269908169872414 0.58904862254808621 0.39269908169872414 0.78539816339744828 1 0.70710678117861814
2.3561944901923448 2.748893571891069 0.39269908169872414 0.78539816339744828 0 0.39269908169872414 2 0.70710678117683989
2.3561944901923448 2.748893571891069 0 0.39269908169872414 0 0.78539816339744828 1 0.70710678117930981
1.9634954084936207 2.3561944901923448 2.748893571891069 3.1415926535897931 2.748893571891069 3.1415926535897931 2 0.70710678117801129
2.1598449493429825 2.3561944901923448 2.748893571891069 3.1415926535897931 2.3561944901923448 2.748893571891069 2 0.64884669763365166
1.9634954084936207 2.1598449493429825 2.9452431127404308 3.1415926535897931 2.3561944901923448 2.748893571891069 6 1.1795804270950065
1.9634954084936207 2.1598449493429825 2.748893571891069 2.9452431127404308 2.5525440310417071 2.748893571891069 9 0.59997727573320414
2.0616701789183018 2.1598449493429825 2.748893571891069 2.9452431127404308 2.454369260617026 2.5525440310417071 9 1.057935141956992
2.0125827937059615 2.0616701789183018 2.8470683423157501 2.9452431127404308 2.454369260617026 2.5525440310417071 2 0.58924297828529004
1.9634954084936207 2.0125827937059615 2.8470683423157501 2.9452431127404308 2.5034566458293668 2.5525440310417071 2 0.5390103394779755
1.9634954084936207 2.0125827937059615 2.8470683423157501 2.9452431127404308 2.454369260617026 2.5034566458293668 3 0.5217096938018857
1.9634954084936207 2.0616701789183018 2.748893571891069 2.8470683423157501 2.454369260617026 2.5525440310417071 3 0.77406281870311899
1.9634954084936207 2.1598449493429825 2.748893571891069 2.9452431127404308 2.3561944901923448 2.454369260617026 3 0.65621657723572424
2.1598449493429825 2.3561944901923448 2.5525440310417071 2.748893571891069 2.748893571891069 3.1415926535897931 2 0.70710678117714376
2.1598449493429825 2.3561944901923448 2.3561944901923448 2.5525440310417071 2.748893571891069 3.1415926535897931 3 0.80439420639697512
2.0616701789183018 2.1598449493429825 2.5525440310417071 2.748893571891069 3.043417883165112 3.1415926535897931 2 0.63501167908549994
1.9634954084936207 2.0616701789183018 2.6507188014663878 2.748893571891069 3.043417883165112 3.1415926535897931 2 0.67771218406106637
1.9634954084936207 2.0616701789183018 2.5525440310417071 2.6507188014663878 3.043417883165112 3.1415926535897931 3 0.65172478435569703
2.0616701789183018 2.1598449493429825 2.5525440310417071 2.748893571891069 2.9452431127404308 3.043417883165112 2 0.57810593119336851
1.9634954084936207 2.0616701789183018 2.6507188014663878 2.748893571891069 2.9452431127404308 3.043417883165112 2 0.62080643616893494
1.9634954084936207 2.0616701789183018 2.5525440310417071 2.6507188014663878 2.9452431127404308 3.043417883165112 3 0.69478444862319833
2.0616701789183018 2.1598449493429825 2.5525440310417071 2.748893571891069 2.748893571891069 2.9452431127404308 9 0.74688908057326986
1.9634954084936207 2.0616701789183018 2.6507188014663878 2.748893571891069 2.748893571891069 2.9452431127404308 7 1.0720993884888677
1.9634954084936207 2.0616701789183018 2.5525440310417071 2.6507188014663878 2.748893571891069 2.9452431127404308 3 0.82025517205259735
1.9634954084936207 2.1598449493429825 2.3561944901923448 2.5525440310417071 2.748893571891069 3.1415926535897931 3 1.2379397090471018
2.1598449493429825 2.3561944901923448 2.3561944901923448 2.748893571891069 2.3561944901923448 2.748893571891069 5 0.75786965305327902
1.9634954084936207 2.1598449493429825 2.3561944901923448 2.748893571891069 2.3561944901923448 2.748893571891069 3 0.69970876791876613
1.7671458676442586 1.9634954084936207 2.9452431127404308 3.1415926535897931 2.748893571891069 3.1415926535897931 2 0.70710678117930892
1.7671458676442586 1.9634954084936207 2.748893571891069 2.9452431127404308 2.9452431127404308 3.1415926535897931 4 0.70710678117683878
1.8653206380689396 1.9634954084936207 2.8470683423157501 2.9452431127404308 2.748893571891069 2.9452431127404308 2 0.70710678117861747
1.8653206380689396 1.9634954084936207 2.748893571891069 2.8470683423157501 2.748893571891069 2.9452431127404308 7 1.5130700163564654
1.7671458676442586 1.8653206380689396 2.748893571891069 2.9452431127404308 2.748893571891069 2.9452431127404308 4 0.76536686472033144
1.5707963267948966 1.7671458676442586 2.748893571891069 3.1415926535897931 2.748893571891069 3.1415926535897931 4 1.4142135623636796
1.7671458676442586 1.9634954084936207 2.9452431127404308 3.1415926535897931 2.5525440310417071 2.748893571891069 4 0.70710678117742498
1.7671458676442586 1.9634954084936207 3.043417883165112 3.1415926535897931 2.3561944901923448 2.5525440310417071 4 0.84775906501480791
1.7671458676442586 1.9634954084936207 2.9452431127404308 3.043417883165112 2.454369260617026 2.5525440310417071 10 0.83146961229329874
1.8653206380689396 1.9634954084936207 2.9452431127404308 3.043417883165112 2.3561944901923448 2.454369260617026 6 0.59997727573318749
1.7671458676442586 1.8653206380689396 2.9452431127404308 3.043417883165112 2.3561944901923448 2.454369260617026 4 1.1795804270950114
1.7671458676442586 1.9634954084936207 2.748893571891069 2.9452431127404308 2.5525440310417071 2.748893571891069 7 0.9307564537078995
1.9144080232812801 1.9634954084936207 2.8470683423157501 2.9452431127404308 2.5034566458293668 2.5525440310417071 7 0.61816640059142258
1.9144080232812801 1.9634954084936207 2.8961557275280905 2.9452431127404308 2.454369260617026 2.5034566458293668 10 0.69966226794192932
1.9144080232812801 1.9634954084936207 2.8470683423157501 2.8961557275280905 2.454369260617026 2.5034566458293668 3 0.57044482267453134
1.8653206380689396 1.9144080232812801 2.8470683423157501 2.9452431127404308 2.454369260617026 2.5525440310417071 7 0.85492012532279604
1.8653206380689396 1.9634954084936207 2.748893571891069 2.8470683423157501 2.454369260617026 2.5525440310417071 7 1.610143198043017
1.7671458676442586 1.8653206380689396 2.748893571891069 2.9452431127404308 2.454369260617026 2.5525440310417071 7 1.2756447443260082
1.9144080232812801 1.9634954084936207 2.8470683423157501 2.9452431127404308 2.3561944901923448 2.454369260617026 3 0.52391473221343232
1.8653206380689396 1.9144080232812801 2.8470683423157501 2.9452431127404308 2.4052818754046852 2.454369260617026 7 0.52538217222216177
1.8653206380689396 1.9144080232812801 2.8961557275280905 2.9452431127404308 2.3561944901923448 2.4052818754046852 4 0.50132111006283608
1.8653206380689396 1.9144080232812801 2.8470683423157501 2.8961557275280905 2.3561944901923448 2.4052818754046852 3 0.65981796049957309
1.8653206380689396 1.9634954084936207 2.748893571891069 2.8470683423157501 2.3561944901923448 2.454369260617026 3 0.74863107521548478
1.7671458676442586 1.8653206380689396 2.748893571891069 2.9452431127404308 2.3561944901923448 2.454369260617026 7 0.66655510346930757
1.5707963267948966 1.7671458676442586 2.9452431127404308 3.1415926535897931 2.3561944901923448 2.748893571891069 4 1.8284271247383597
1.5707963267948966 1.7671458676442586 2.748893571891069 2.9452431127404308 2.5525440310417071 2.748893571891069 4 0.70710678117742587
1.6689710972195777 1.7671458676442586 2.748893571891069 2.9452431127404308 2.454369260617026 2.5525440310417071 7 0.78058878395598486
1.5707963267948966 1.6689710972195777 2.748893571891069 2.9452431127404308 2.454369260617026 2.5525440310417071 4 0.92387953250313748
1.6689710972195777 1.7671458676442586 2.748893571891069 2.9452431127404308 2.3561944901923448 2.454369260617026 11 2.1380214120718963
1.5707963267948966 1.6689710972195777 2.748893571891069 2.9452431127404308 2.3561944901923448 2.454369260617026 4 0.8477590650148068
1.7671458676442586 1.9634954084936207 2.5525440310417071 2.748893571891069 2.748893571891069 3.1415926535897931 7 0.87650733076088239
1.7671458676442586 1.9634954084936207 2.3561944901923448 2.5525440310417071 2.748893571891069 3.1415926535897931 3 0.50132111006283453
1.5707963267948966 1.7671458676442586 2.5525440310417071 2.748893571891069 2.9452431127404308 3.1415926535897931 4 0.70710678117801196
1.5707963267948966 1.7671458676442586 2.5525440310417071 2.748893571891069 2.748893571891069 2.9452431127404308 7 0.91605014401344365
1.5707963267948966 1.7671458676442586 2.454369260617026 2.5525440310417071 3.043417883165112 3.1415926535897931 8 0.70710678117684267
1.6689710972195777 1.7671458676442586 2.5034566458293668 2.5525440310417071 2.9452431127404308 3.043417883165112 7 0.98173647476197212
1.6689710972195777 1.7671458676442586 2.454369260617026 2.5034566458293668 2.9452431127404308 3.043417883165112 8 0.76536686472033066
1.5707963267948966 1.6689710972195777 2.454369260617026 2.5525440310417071 2.9452431127404308 3.043417883165112 4 0.70710678117930847
1.5707963267948966 1.7671458676442586 2.3561944901923448 2.454369260617026 2.9452431127404308 3.1415926535897931 8 1.4142135623636829
1.6689710972195777 1.7671458676442586 2.454369260617026 2.5525440310417071 2.748893571891069 2.9452431127404308 7 0.8776619656425364
1.5707963267948966 1.6689710972195777 2.454369260617026 2.5525440310417071 2.8470683423157501 2.9452431127404308 8 0.70710678117742831
1.5707963267948966 1.6689710972195777 2.454369260617026 2.5525440310417071 2.748893571891069 2.8470683423157501 5 0.87307005747452193
1.6689710972195777 1.7671458676442586 2.3561944901923448 2.454369260617026 2.748893571891069 2.9452431127404308 3 0.69189321584914409
1.5707963267948966 1.6689710972195777 2.3561944901923448 2.454369260617026 2.748893571891069 2.9452431127404308 8 1.8284271247383632
1.7671458676442586 1.9634954084936207 2.5525440310417071 2.748893571891069 2.3561944901923448 2.748893571891069 7 1.1694005495736293
1.7671458676442586 1.9634954084936207 2.3561944901923448 2.5525440310417071 2.3561944901923448 2.748893571891069 3 1.1186376776968208
1.5707963267948966 1.7671458676442586 2.5525440310417071 2.748893571891069 2.5525440310417071 2.748893571891069 7 1.6667106990493221
1.5707963267948966 1.7671458676442586 2.5525440310417071 2.748893571891069 2.454369260617026 2.5525440310417071 7 1.0131233256999952
1.6689710972195777 1.7671458676442586 2.5525440310417071 2.748893571891069 2.3561944901923448 2.454369260617026 7 1.6728202531710417
1.5707963267948966 1.6689710972195777 2.5525440310417071 2.748893571891069 2.3561944901923448 2.454369260617026 5 0.52968017225541408
1.5707963267948966 1.7671458676442586 2.454369260617026 2.5525440310417071 2.5525440310417071 2.748893571891069 5 0.63362487921680266
1.5707963267948966 1.7671458676442586 2.3561944901923448 2.454369260617026 2.5525440310417071 2.748893571891069 3 0.56011004127721775
1.5707963267948966 1.7671458676442586 2.3561944901923448 2.5525440310417071 2.3561944901923448 2.5525440310417071 3 0.58527096603844053
2.1598449493429825 2.3561944901923448 2.9452431127404308 3.1415926535897931 1.9634954084936207 2.3561944901923448 6 0.76536686472032944
2.1598449493429825 2.3561944901923448 2.748893571891069 2.9452431127404308 2.1598449493429825 2.3561944901923448 11 1.3506378307687712
2.1598449493429825 2.3561944901923448 2.748893571891069 2.9452431127404308 1.9634954084936207 2.1598449493429825 3 0.67515387027138551
1.9634954084936207 2.1598449493429825 2.748893571891069 3.1415926535897931 1.9634954084936207 2.3561944901923448 3 0.55486584620264812
2.2580197197676637 2.3561944901923448 2.9452431127404308 3.1415926535897931 1.7671458676442586 1.9634954084936207 2 0.53369888847091917
2.1598449493429825 2.2580197197676637 2.9452431127404308 3.1415926535897931 1.7671458676442586 1.9634954084936207 6 1.4938238983948555
2.2580197197676637 2.3561944901923448 2.9452431127404308 3.1415926535897931 1.5707963267948966 1.7671458676442586 8 1.4142135623636796
2.1598449493429825 2.2580197197676637 2.9452431127404308 3.1415926535897931 1.5707963267948966 1.7671458676442586 6 0.87650733076086995
2.2580197197676637 2.3561944901923448 2.748893571891069 2.9452431127404308 1.7671458676442586 1.9634954084936207 11 1.2557008945833479
2.1598449493429825 2.2580197197676637 2.748893571891069 2.9452431127404308 1.7671458676442586 1.9634954084936207 3 0.65647353710333811
2.1598449493429825 2.3561944901923448 2.748893571891069 2.9452431127404308 1.5707963267948966 1.7671458676442586 11 1.1555475087526246
1.9634954084936207 2.1598449493429825 2.9452431127404308 3.1415926535897931 1.5707963267948966 1.9634954084936207 6 1.1795804270950065
1.9634954084936207 2.1598449493429825 2.748893571891069 2.9452431127404308 1.7671458676442586 1.9634954084936207 3 0.74039007342937846
2.0616701789183018 2.1598449493429825 2.748893571891069 2.9452431127404308 1.6689710972195777 1.7671458676442586 3 0.5889160134483773
1.9634954084936207 2.0616701789183018 2.8470683423157501 2.9452431127404308 1.6689710972195777 1.7671458676442586 4 0.70710678117714465
1.9634954084936207 2.0616701789183018 2.748893571891069 2.8470683423157501 1.6689710972195777 1.7671458676442586 3 0.86925717394147783
2.0616701789183018 2.1598449493429825 2.748893571891069 2.9452431127404308 1.5707963267948966 1.6689710972195777 9 1.2801094152659156
1.9634954084936207 2.0616701789183018 2.8470683423157501 2.9452431127404308 1.5707963267948966 1.6689710972195777 4 0.923879532502208
1.9634954084936207 2.0616701789183018 2.748893571891069 2.8470683423157501 1.5707963267948966 1.6689710972195777 3 0.5789724966869717
1.9634954084936207 2.3561944901923448 2.3561944901923448 2.748893571891069 1.5707963267948966 2.3561944901923448 3 0.64884669763365332
1.7671458676442586 1.9634954084936207 3.043417883165112 3.1415926535897931 2.1598449493429825 2.3561944901923448 4 0.84775906501480791
1.8653206380689396 1.9634954084936207 2.9452431127404308 3.043417883165112 2.2580197197676637 2.3561944901923448 6 1.155547508752621
1.7671458676442586 1.8653206380689396 2.9452431127404308 3.043417883165112 2.2580197197676637 2.3561944901923448 4 1.1795804270950114
1.7671458676442586 1.9634954084936207 2.9452431127404308 3.043417883165112 2.1598449493429825 2.2580197197676637 6 0.55557023301006991
1.7671458676442586 1.9634954084936207 2.9452431127404308 3.1415926535897931 1.9634954084936207 2.1598449493429825 4 0.70710678117742554
1.8653206380689396 1.9634954084936207 2.748893571891069 2.9452431127404308 2.2580197197676637 2.3561944901923448 3 0.59018846329884544
1.7671458676442586 1.8653206380689396 2.748893571891069 2.9452431127404308 2.2580197197676637 2.3561944901923448 11 1.276439365248073
1.8653206380689396 1.9634954084936207 2.748893571891069 2.9452431127404308 2.1598449493429825 2.2580197197676637 3 0.76500294646088851
1.7671458676442586 1.8653206380689396 2.748893571891069 2.9452431127404308 2.1598449493429825 2.2580197197676637 11 0.76442290607737706
1.8653206380689396 1.9634954084936207 2.748893571891069 2.9452431127404308 1.9634954084936207 2.1598449493429825 3 0.80696121462390868
1.7671458676442586 1.8653206380689396 2.748893571891069 2.9452431127404308 1.9634954084936207 2.1598449493429825 7 0.54219227235346112
1.5707963267948966 1.7671458676442586 2.9452431127404308 3.1415926535897931 1.9634954084936207 2.3561944901923448 4 1.8284271247383597
1.5707963267948966 1.7671458676442586 2.748893571891069 2.9452431127404308 2.1598449493429825 2.3561944901923448 11 0.96045718673647795
1.5707963267948966 1.7671458676442586 2.748893571891069 2.9452431127404308 1.9634954084936207 2.1598449493429825 4 0.70710678117742642
1.7671458676442586 1.9634954084936207 2.9452431127404308 3.1415926535897931 1.5707963267948966 1.9634954084936207 4 1.4142135623636796
1.7671458676442586 1.9634954084936207 2.748893571891069 2.9452431127404308 1.7671458676442586 1.9634954084936207 7 0.75786965305329179
1.7671458676442586 1.9634954084936207 2.748893571891069 2.9452431127404308 1.5707963267948966 1.7671458676442586 4 0.70710678117684
1.5707963267948966 1.7671458676442586 2.748893571891069 3.1415926535897931 1.5707963267948966 1.9634954084936207 4 1.4142135623636805
1.7671458676442586 1.9634954084936207 2.3561944901923448 2.748893571891069 1.9634954084936207 2.3561944901923448 3 1.0528803824863537
1.6689710972195777 1.7671458676442586 2.5525440310417071 2.748893571891069 2.2580197197676637 2.3561944901923448 3 0.5223092709558248
1.5707963267948966 1.6689710972195777 2.6507188014663878 2.748893571891069 2.2580197197676637 2.3561944901923448 7 0.85257433834251506
1.5707963267948966 1.6689710972195777 2.5525440310417071 2.6507188014663878 2.2580197197676637 2.3561944901923448 3 0.51107250051772957
1.6689710972195777 1.7671458676442586 2.5525440310417071 2.748893571891069 2.1598449493429825 2.2580197197676637 3 0.69712375411786787
1.5707963267948966 1.6689710972195777 2.6507188014663878 2.748893571891069 2.1598449493429825 2.2580197197676637 7 0.84775906501480991
1.5707963267948966 1.6689710972195777 2.5525440310417071 2.6507188014663878 2.1598449493429825 2.2580197197676637 3 0.68588698367977263
1.6689710972195777 1.7671458676442586 2.5525440310417071 2.748893571891069 1.9634954084936207 2.1598449493429825 3 0.73908202228088804
1.5707963267948966 1.6689710972195777 2.5525440310417071 2.748893571891069 1.9634954084936207 2.1598449493429825 12 0.765366864720325
1.5707963267948966 1.7671458676442586 2.3561944901923448 2.5525440310417071 1.9634954084936207 2.3561944901923448 3 1.0972874252091342
1.7671458676442586 1.9634954084936207 2.5525440310417071 2.748893571891069 1.5707963267948966 1.9634954084936207 7 1.8765073307598819
1.7671458676442586 1.9634954084936207 2.3561944901923448 2.5525440310417071 1.5707963267948966 1.9634954084936207 3 1.5013211100618344
1.5707963267948966 1.7671458676442586 2.5525440310417071 2.748893571891069 1.5707963267948966 1.9634954084936207 7 1.1111404660295472
1.5707963267948966 1.7671458676442586 2.3561944901923448 2.5525440310417071 1.7671458676442586 1.9634954084936207 3 0.94575087704206384
1.6689710972195777 1.7671458676442586 2.454369260617026 2.5525440310417071 1.5707963267948966 1.7671458676442586 3 0.97074999853130561
1.5707963267948966 1.6689710972195777 2.454369260617026 2.5525440310417071 1.5707963267948966 1.7671458676442586 4 0.7071067811793097
1.5707963267948966 1.7671458676442586 2.3561944901923448 2.454369260617026 1.5707963267948966 1.7671458676442586 3 0.94279347364223121
2.2580197197676637 2.3561944901923448 2.9452431127404308 3.1415926535897931 1.3744467859455345 1.5707963267948966 8 1.4142135623636785
2.1598449493429825 2.2580197197676637 2.9452431127404308 3.1415926535897931 1.3744467859455345 1.5707963267948966 6 0.87650733076086995
2.2580197197676637 2.3561944901923448 2.9452431127404308 3.1415926535897931 1.1780972450961724 1.3744467859455345 2 0.53369888847091929
2.1598449493429825 2.2580197197676637 2.9452431127404308 3.1415926535897931 1.1780972450961724 1.3744467859455345 6 1.4938238983948562
2.2580197197676637 2.3561944901923448 2.748893571891069 2.9452431127404308 1.3744467859455345 1.5707963267948966 11 1.1795804270950168
2.1598449493429825 2.2580197197676637 2.748893571891069 2.9452431127404308 1.3744467859455345 1.5707963267948966 9 0.58621492468144165
2.2580197197676637 2.3561944901923448 2.748893571891069 2.9452431127404308 1.1780972450961724 1.3744467859455345 11 1.3481108147919163
